Date,FED RATE,US(10)BOND,Change %_x,Exchange Rate,Change %_y,CH(10)BOND,Change %_x,CH(1)BOND,Change %_y, S&P Stock,CH(1) BOND,Shanghai Stock,Change %,PPI,CPI,TRADE BALANCE,DEBT
26-Apr-13,0.13,1.665,-2.63%,6.165,-0.10%,3.5,1.33%,2.89,0.00%,1582.24,0.12,2177.91,-0.97%,203.5,98.11,-27864.8,1290.7
10-May-13,0.12,1.9,4.80%,6.1417,0.18%,3.48,0.00%,2.87,4.36%,1633.7,0.11,2246.83,0.62%,204.1,98.28,-26668.4,1297.3
13-May-13,0.12,1.917,0.90%,6.1465,0.08%,3.565,2.44%,2.8,-2.44%,1633.77,0.13,2241.92,-0.22%,204.1,98.28,-26668.4,1297.3
14-May-13,0.11,1.982,3.39%,6.1428,-0.06%,3.44,-3.51%,2.82,0.71%,1650.34,0.12,2217.01,-1.11%,204.1,98.28,-26668.4,1297.3
15-May-13,0.12,1.94,-2.12%,6.1459,0.05%,3.47,0.87%,2.83,0.35%,1658.78,0.12,2224.8,0.35%,204.1,98.28,-26668.4,1297.3
16-May-13,0.11,1.879,-3.14%,6.149,0.05%,3.43,-1.15%,2.8,-1.06%,1650.47,0.12,2251.81,1.21%,204.1,98.28,-26668.4,1297.3
17-May-13,0.1,1.954,3.99%,6.1412,-0.13%,3.43,0.00%,2.803,0.11%,1667.47,0.12,2282.87,1.38%,204.1,98.28,-26668.4,1297.3
20-May-13,0.1,1.965,0.56%,6.1389,-0.04%,3.47,1.17%,2.82,0.62%,1666.29,0.12,2299.99,0.75%,204.1,98.28,-26668.4,1297.3
21-May-13,0.09,1.93,-1.78%,6.1356,-0.05%,3.5,0.86%,2.87,1.77%,1669.16,0.12,2305.11,0.22%,204.1,98.28,-26668.4,1297.3
22-May-13,0.08,2.037,5.54%,6.1311,-0.07%,3.43,-2.00%,2.87,0.00%,1655.35,0.11,2302.4,-0.12%,204.1,98.28,-26668.4,1297.3
23-May-13,0.08,2.016,-1.03%,6.134,0.05%,3.46,0.87%,2.85,-0.70%,1650.51,0.12,2275.67,-1.16%,204.1,98.28,-26668.4,1297.3
24-May-13,0.09,2.011,-0.25%,6.1316,-0.04%,3.48,0.58%,2.82,-1.05%,1649.6,0.12,2288.53,0.57%,204.1,98.28,-26668.4,1297.3
28-May-13,0.09,2.167,7.77%,6.1215,0.00%,3.47,-0.29%,2.82,0.00%,1660.06,0.13,2321.32,1.23%,204.1,98.28,-26668.4,1297.3
29-May-13,0.08,2.119,-2.22%,6.1267,0.08%,3.45,-0.58%,2.77,-1.77%,1648.36,0.14,2324.02,0.12%,204.1,98.28,-26668.4,1297.3
30-May-13,0.08,2.119,0.00%,6.1309,0.07%,3.47,0.58%,2.91,5.05%,1654.41,0.13,2317.75,-0.27%,204.1,98.28,-26668.4,1297.3
31-May-13,0.09,2.132,0.61%,6.1348,0.06%,3.445,-0.72%,2.91,0.00%,1630.74,0.14,2300.59,-0.74%,204.1,98.28,-26668.4,1297.3
13-Jun-13,0.09,2.149,-3.55%,6.1344,0.01%,3.44,0.00%,3.081,0.00%,1636.36,0.14,2148.36,-2.83%,204.3,98.52,-3076.7,1275.8
14-Jun-13,0.1,2.13,-0.88%,6.1308,-0.06%,3.49,1.45%,3.09,0.29%,1626.73,0.13,2162.04,0.64%,204.3,98.52,-3076.7,1275.8
18-Jun-13,0.12,2.185,0.32%,6.1285,0.06%,3.5,0.00%,3.269,5.79%,1651.81,0.13,2159.29,0.14%,204.3,98.52,-3076.7,1275.8
19-Jun-13,0.1,2.354,7.73%,6.1269,-0.03%,3.55,1.43%,3.329,1.84%,1628.93,0.13,2143.45,-0.73%,204.3,98.52,-3076.7,1275.8
20-Jun-13,0.1,2.421,2.85%,6.1282,0.02%,3.48,-1.97%,3.429,3.00%,1588.19,0.14,2084.02,-2.77%,204.3,98.52,-3076.7,1275.8
21-Jun-13,0.1,2.542,5.00%,6.1334,0.08%,3.62,4.02%,3.999,16.62%,1592.43,0.13,2073.1,-0.52%,204.3,98.52,-3076.7,1275.8
24-Jun-13,0.1,2.544,0.07%,6.1451,0.19%,3.65,0.83%,4,22.34%,1573.09,0.16,1963.24,-5.30%,204.3,98.52,-3076.7,1275.8
25-Jun-13,0.09,2.612,2.67%,6.1453,0.00%,3.62,-0.82%,3.95,-1.25%,1588.03,0.17,1959.51,-0.19%,204.3,98.52,-3076.7,1275.8
26-Jun-13,0.09,2.541,-2.72%,6.147,0.03%,3.61,-0.28%,4.05,2.53%,1603.26,0.16,1951.5,-0.41%,204.3,98.52,-3076.7,1275.8
27-Jun-13,0.09,2.474,-2.64%,6.149,0.03%,3.58,-0.83%,3.41,-15.80%,1613.2,0.15,1950.01,-0.08%,204.3,98.52,-3076.7,1275.8
28-Jun-13,0.07,2.487,0.53%,6.1376,-0.19%,3.6,0.56%,3.43,0.59%,1606.28,0.15,1979.21,1.50%,204.3,98.52,-3076.7,1275.8
10-Jul-13,0.09,2.674,1.29%,6.1341,0.08%,3.51,-2.50%,3.33,-2.92%,1652.62,0.13,2008.13,2.17%,204.4,98.56,-29809.2,1279.3
11-Jul-13,0.09,2.572,-3.81%,6.1352,0.02%,3.6,2.56%,3.51,5.41%,1675.02,0.13,2072.99,3.23%,204.4,98.56,-29809.2,1279.3
12-Jul-13,0.09,2.592,0.78%,6.1375,0.04%,3.61,0.28%,3.52,0.28%,1680.19,0.12,2039.49,-1.62%,204.4,98.56,-29809.2,1279.3
15-Jul-13,0.09,2.543,-1.88%,6.1376,0.00%,3.6,-0.28%,3.43,-2.56%,1682.5,0.11,2059.39,0.98%,204.4,98.56,-29809.2,1279.3
16-Jul-13,0.09,2.532,-0.43%,6.135,-0.04%,3.649,1.36%,3.46,0.87%,1676.26,0.1,2065.72,0.31%,204.4,98.56,-29809.2,1279.3
17-Jul-13,0.09,2.491,-1.62%,6.1353,0.00%,3.717,1.86%,3.5,1.16%,1680.91,0.11,2044.92,-1.01%,204.4,98.56,-29809.2,1279.3
18-Jul-13,0.09,2.534,1.73%,6.1413,0.10%,3.72,0.08%,3.44,-1.71%,1689.37,0.11,2023.4,-1.05%,204.4,98.56,-29809.2,1279.3
19-Jul-13,0.09,2.482,-2.05%,6.1379,-0.06%,3.72,0.00%,3.44,0.00%,1692.09,0.11,1992.65,-1.52%,204.4,98.56,-29809.2,1279.3
22-Jul-13,0.09,2.484,0.08%,6.1409,0.05%,3.76,1.08%,3.44,0.00%,1695.53,0.1,2004.76,0.61%,204.4,98.56,-29809.2,1279.3
23-Jul-13,0.09,2.507,0.93%,6.1374,-0.06%,3.75,-0.27%,3.54,2.91%,1692.39,0.12,2043.88,1.95%,204.4,98.56,-29809.2,1279.3
24-Jul-13,0.09,2.584,3.07%,6.136,-0.02%,3.85,2.67%,3.44,-2.82%,1685.94,0.12,2033.33,-0.52%,204.4,98.56,-29809.2,1279.3
25-Jul-13,0.09,2.577,-0.27%,6.1347,-0.02%,3.6,-6.49%,3.5,1.74%,1690.25,0.12,2021.17,-0.60%,204.4,98.56,-29809.2,1279.3
26-Jul-13,0.09,2.564,-0.50%,6.1317,-0.05%,3.72,3.33%,3.5,0.00%,1691.65,0.11,2010.85,-0.51%,204.4,98.56,-29809.2,1279.3
29-Jul-13,0.08,2.599,1.35%,6.1325,0.01%,3.6,-3.23%,3.5,0.00%,1685.33,0.11,1976.31,-1.72%,204.4,98.56,-29809.2,1279.3
30-Jul-13,0.09,2.606,0.27%,6.1317,-0.01%,3.75,4.17%,3.51,0.29%,1685.96,0.11,1990.06,0.70%,204.4,98.56,-29809.2,1279.3
31-Jul-13,0.09,2.588,-0.69%,6.1289,-0.05%,3.6,-4.00%,3.5,-0.28%,1685.73,0.11,1993.8,0.19%,204.4,98.56,-29809.2,1279.3
12-Aug-13,0.08,2.622,1.83%,6.1223,0.01%,3.84,0.00%,3.49,0.00%,1689.47,0.12,2101.28,2.39%,204.2,98.68,-30617.2,1268.1
13-Aug-13,0.08,2.721,3.78%,6.1218,-0.01%,3.959,3.10%,3.41,-2.29%,1694.16,0.12,2106.16,0.23%,204.2,98.68,-30617.2,1268.1
14-Aug-13,0.09,2.712,-0.33%,6.1196,-0.04%,3.95,-0.23%,3.5,2.64%,1685.39,0.12,2100.14,-0.29%,204.2,98.68,-30617.2,1268.1
15-Aug-13,0.08,2.764,1.92%,6.1125,-0.12%,4,1.27%,3.54,1.14%,1661.32,0.13,2081.88,-0.87%,204.2,98.68,-30617.2,1268.1
16-Aug-13,0.09,2.825,2.21%,6.115,0.04%,3.95,-1.25%,3.47,-1.98%,1655.83,0.13,2068.45,-0.65%,204.2,98.68,-30617.2,1268.1
19-Aug-13,0.09,2.882,1.29%,6.1229,0.13%,4,1.27%,3.57,2.88%,1646.06,0.13,2085.6,0.83%,204.2,98.68,-30617.2,1268.1
20-Aug-13,0.09,2.818,-2.22%,6.1246,0.03%,4.03,0.75%,3.57,0.00%,1652.35,0.13,2072.59,-0.62%,204.2,98.68,-30617.2,1268.1
21-Aug-13,0.08,2.892,2.63%,6.1234,-0.02%,4.09,1.49%,3.61,1.12%,1642.8,0.14,2072.96,0.02%,204.2,98.68,-30617.2,1268.1
22-Aug-13,0.09,2.892,0.00%,6.1211,-0.04%,4.06,-0.73%,3.57,-1.11%,1656.96,0.14,2067.12,-0.28%,204.2,98.68,-30617.2,1268.1
23-Aug-13,0.08,2.818,-2.56%,6.121,0.00%,4.05,-0.25%,3.62,1.40%,1663.5,0.14,2057.46,-0.47%,204.2,98.68,-30617.2,1268.1
26-Aug-13,0.08,2.787,-1.30%,6.1212,0.00%,3.96,-2.22%,3.65,0.83%,1656.78,0.13,2096.47,1.90%,204.2,98.68,-30617.2,1268.1
27-Aug-13,0.07,2.709,-2.80%,6.1217,0.01%,3.98,0.51%,3.64,-0.27%,1630.48,0.12,2103.57,0.34%,204.2,98.68,-30617.2,1268.1
28-Aug-13,0.07,2.765,2.07%,6.1204,-0.02%,4.06,2.01%,3.72,2.20%,1634.96,0.14,2101.3,-0.11%,204.2,98.68,-30617.2,1268.1
29-Aug-13,0.08,2.762,-0.11%,6.1204,0.00%,4.01,-1.23%,3.64,-2.15%,1638.17,0.14,2097.23,-0.19%,204.2,98.68,-30617.2,1268.1
30-Aug-13,0.07,2.789,0.98%,6.1195,-0.01%,4.05,1.00%,3.6,-1.10%,1632.97,0.13,2098.38,0.05%,204.2,98.68,-30617.2,1268.1
10-Sep-13,0.08,2.966,1.78%,6.12,-0.02%,4.02,-0.99%,3.63,0.28%,1683.99,0.13,2237.98,1.15%,203.9,98.79,-28697.7,1293.8
11-Sep-13,0.08,2.912,-1.82%,6.1185,-0.02%,4.05,0.75%,3.63,0.00%,1689.13,0.12,2241.27,0.15%,203.9,98.79,-28697.7,1293.8
12-Sep-13,0.08,2.905,-0.24%,6.118,-0.01%,4.07,0.49%,3.63,0.00%,1683.42,0.13,2255.6,0.64%,203.9,98.79,-28697.7,1293.8
13-Sep-13,0.08,2.89,-0.52%,6.1188,0.01%,4.14,1.72%,3.63,0.00%,1687.99,0.13,2236.22,-0.86%,203.9,98.79,-28697.7,1293.8
16-Sep-13,0.08,2.862,-0.98%,6.1203,0.02%,4.1,-0.97%,3.65,0.55%,1697.6,0.13,2231.4,-0.22%,203.9,98.79,-28697.7,1293.8
17-Sep-13,0.08,2.849,-0.45%,6.1215,0.02%,4.13,0.73%,3.56,-2.47%,1704.76,0.12,2185.56,-2.05%,203.9,98.79,-28697.7,1293.8
18-Sep-13,0.08,2.692,-5.51%,6.1212,0.00%,4.05,-1.94%,3.55,-0.28%,1725.52,0.11,2191.85,0.29%,203.9,98.79,-28697.7,1293.8
23-Sep-13,0.09,2.701,-1.26%,6.121,0.00%,4.02,0.00%,3.57,-0.28%,1701.84,0.1,2221.04,1.33%,203.9,98.79,-28697.7,1293.8
24-Sep-13,0.09,2.655,-1.70%,6.1209,0.00%,4.02,0.00%,3.56,-0.28%,1697.42,0.1,2207.53,-0.61%,203.9,98.79,-28697.7,1293.8
25-Sep-13,0.08,2.626,-1.09%,6.12,-0.01%,4.06,1.00%,3.55,-0.28%,1692.77,0.1,2198.52,-0.41%,203.9,98.79,-28697.7,1293.8
26-Sep-13,0.08,2.648,0.84%,6.1214,0.02%,4.02,-0.99%,3.45,-2.82%,1698.67,0.09,2155.81,-1.94%,203.9,98.79,-28697.7,1293.8
27-Sep-13,0.08,2.628,-0.76%,6.1199,-0.02%,4.05,0.75%,3.55,2.90%,1691.75,0.1,2160.03,0.20%,203.9,98.79,-28697.7,1293.8
30-Sep-13,0.06,2.615,0.76%,6.1215,0.03%,4.05,1.25%,3.45,0.00%,1681.55,0.1,2174.66,0.68%,203.9,98.79,-28697.7,1293.8
10-Oct-13,0.09,2.683,0.83%,6.1158,-0.09%,4.06,0.25%,3.44,-3.10%,1692.56,0.14,2190.93,-0.94%,202.5,98.54,-2785.2,1304.5
11-Oct-13,0.1,2.691,0.30%,6.1206,0.08%,4.05,-0.25%,3.55,3.20%,1703.2,0.14,2228.15,1.70%,202.5,98.54,-2785.2,1304.5
15-Oct-13,0.1,2.728,-0.46%,6.1026,-0.09%,4.02,0.00%,3.57,0.00%,1698.06,0.16,2233.41,-0.19%,202.5,98.54,-2785.2,1304.5
16-Oct-13,0.11,2.667,-2.24%,6.0998,-0.05%,4.18,3.98%,3.5,-1.96%,1721.54,0.15,2193.07,-1.81%,202.5,98.54,-2785.2,1304.5
17-Oct-13,0.1,2.592,-2.81%,6.0982,-0.03%,4.14,-0.96%,3.5,0.00%,1733.15,0.13,2188.54,-0.21%,202.5,98.54,-2785.2,1304.5
18-Oct-13,0.1,2.583,-0.35%,6.0968,-0.02%,4.1,-0.97%,3.5,0.00%,1744.5,0.12,2193.78,0.24%,202.5,98.54,-2785.2,1304.5
21-Oct-13,0.09,2.601,0.48%,6.0926,-0.07%,4.11,0.24%,3.5,0.00%,1744.66,0.11,2229.24,1.62%,202.5,98.54,-2785.2,1304.5
22-Oct-13,0.08,2.511,-3.46%,6.0927,0.00%,4.02,-2.19%,3.57,2.00%,1754.67,0.1,2210.65,-0.83%,202.5,98.54,-2785.2,1304.5
23-Oct-13,0.08,2.498,-0.52%,6.0835,-0.15%,4.16,3.48%,3.5,-1.96%,1746.38,0.11,2183.11,-1.25%,202.5,98.54,-2785.2,1304.5
24-Oct-13,0.08,2.52,0.88%,6.082,-0.02%,4.16,0.00%,3.5,0.00%,1752.07,0.12,2164.32,-0.86%,202.5,98.54,-2785.2,1304.5
25-Oct-13,0.08,2.511,-0.36%,6.084,0.03%,4.16,0.00%,3.5,0.00%,1759.77,0.11,2132.96,-1.45%,202.5,98.54,-2785.2,1304.5
28-Oct-13,0.08,2.523,0.42%,6.0855,0.02%,4.22,1.44%,3.6,2.86%,1762.11,0.11,2133.87,0.04%,202.5,98.54,-2785.2,1304.5
29-Oct-13,0.08,2.503,-0.79%,6.0902,0.08%,4.23,0.24%,3.73,3.61%,1771.95,0.11,2128.86,-0.23%,202.5,98.54,-2785.2,1304.5
30-Oct-13,0.08,2.538,1.40%,6.0938,0.06%,4.16,-1.65%,3.68,-1.34%,1763.31,0.11,2160.46,1.48%,202.5,98.54,-2785.2,1304.5
31-Oct-13,0.07,2.552,0.55%,6.0945,0.01%,4.22,1.44%,3.8,3.26%,1756.54,0.1,2141.61,-0.87%,202.5,98.54,-2785.2,1304.5
12-Nov-13,0.08,2.774,0.21%,6.092,0.01%,4.47,4.68%,4.16,2.72%,1767.69,0.13,2126.77,0.82%,201.2,98.33,-24511.6,1316.7
13-Nov-13,0.08,2.716,-2.09%,6.0929,0.01%,4.5,0.67%,4.2,0.96%,1782,0.13,2087.94,-1.83%,201.2,98.33,-24511.6,1316.7
14-Nov-13,0.09,2.693,-0.85%,6.0922,-0.01%,4.5,0.00%,3.98,-5.24%,1790.62,0.13,2100.51,0.60%,201.2,98.33,-24511.6,1316.7
15-Nov-13,0.09,2.703,0.37%,6.0922,0.00%,4.43,-1.56%,4.15,4.27%,1798.18,0.13,2135.83,1.68%,201.2,98.33,-24511.6,1316.7
18-Nov-13,0.09,2.666,-1.77%,6.0921,0.00%,4.48,1.13%,4.15,0.00%,1791.53,0.13,2197.22,2.87%,201.2,98.33,-24511.6,1316.7
19-Nov-13,0.09,2.712,1.73%,6.093,0.01%,4.62,3.12%,4.18,0.72%,1787.87,0.14,2193.12,-0.19%,201.2,98.33,-24511.6,1316.7
20-Nov-13,0.09,2.804,3.39%,6.0928,0.00%,4.55,-1.52%,4.21,0.72%,1781.37,0.12,2206.61,0.62%,201.2,98.33,-24511.6,1316.7
21-Nov-13,0.09,2.788,-0.57%,6.0929,0.00%,4.65,2.20%,4.2,-0.24%,1795.85,0.12,2205.77,-0.04%,201.2,98.33,-24511.6,1316.7
22-Nov-13,0.09,2.744,-1.58%,6.0937,0.01%,4.71,1.29%,4.18,-0.48%,1804.76,0.12,2196.38,-0.43%,201.2,98.33,-24511.6,1316.7
25-Nov-13,0.09,2.73,-0.85%,6.0926,-0.02%,4.71,0.00%,4.18,0.00%,1802.48,0.14,2186.12,-0.47%,201.2,98.33,-24511.6,1316.7
26-Nov-13,0.09,2.71,-0.73%,6.0927,0.00%,4.71,0.00%,4.11,-1.67%,1802.75,0.13,2183.07,-0.14%,201.2,98.33,-24511.6,1316.7
27-Nov-13,0.09,2.739,1.07%,6.0924,0.00%,4.6,-2.34%,4.25,3.41%,1807.23,0.13,2201.07,0.82%,201.2,98.33,-24511.6,1316.7
29-Nov-13,0.07,2.746,-0.08%,6.0932,0.01%,4.397,-3.91%,4.12,-0.48%,1805.81,0.13,2220.5,0.05%,201.2,98.33,-24511.6,1316.7
10-Dec-13,0.09,2.803,-1.34%,6.071,-0.02%,4.56,0.44%,4.08,0.49%,1802.62,0.14,2237.49,-0.03%,202,98.33,-28112.7,1270.1
11-Dec-13,0.08,2.855,1.86%,6.0717,0.01%,4.61,1.10%,4.04,-0.98%,1782.22,0.13,2204.17,-1.49%,202,98.33,-28112.7,1270.1
12-Dec-13,0.09,2.879,0.84%,6.0715,0.00%,4.64,0.65%,4.2,3.96%,1775.5,0.14,2202.8,-0.06%,202,98.33,-28112.7,1270.1
13-Dec-13,0.08,2.866,-0.45%,6.0713,0.00%,4.64,0.00%,4.07,-3.10%,1775.32,0.14,2196.07,-0.31%,202,98.33,-28112.7,1270.1
16-Dec-13,0.09,2.879,0.37%,6.0715,0.00%,4.56,-1.72%,4.06,-0.25%,1786.54,0.13,2160.86,-1.60%,202,98.33,-28112.7,1270.1
17-Dec-13,0.09,2.837,-1.46%,6.0711,-0.01%,4.58,0.44%,4.07,0.25%,1781,0.14,2151.08,-0.45%,202,98.33,-28112.7,1270.1
18-Dec-13,0.09,2.896,2.08%,6.0718,0.01%,4.61,0.66%,4.18,2.70%,1810.65,0.13,2148.29,-0.13%,202,98.33,-28112.7,1270.1
19-Dec-13,0.09,2.929,1.14%,6.0713,-0.01%,4.57,-0.87%,4.07,-2.63%,1809.6,0.13,2127.79,-0.95%,202,98.33,-28112.7,1270.1
20-Dec-13,0.09,2.89,-1.33%,6.0714,0.00%,4.63,1.31%,4.13,1.47%,1818.32,0.13,2084.79,-2.02%,202,98.33,-28112.7,1270.1
23-Dec-13,0.09,2.931,1.59%,6.0702,-0.02%,4.61,-0.43%,4.18,1.21%,1827.99,0.14,2089.71,0.24%,202,98.33,-28112.7,1270.1
24-Dec-13,0.08,2.981,1.71%,6.0715,0.02%,4.6,-0.22%,4.11,-1.67%,1833.32,0.14,2092.91,0.15%,202,98.33,-28112.7,1270.1
26-Dec-13,0.08,2.992,-0.26%,6.0747,0.05%,4.61,-0.43%,4.11,-2.14%,1842.02,0.13,2073.1,-1.58%,202,98.33,-28112.7,1270.1
27-Dec-13,0.08,3.002,0.33%,6.0686,-0.10%,4.63,0.43%,4.18,1.70%,1841.4,0.12,2101.25,1.36%,202,98.33,-28112.7,1270.1
30-Dec-13,0.08,2.972,-1.12%,6.0617,-0.11%,4.61,-0.43%,4.13,-1.20%,1841.07,0.13,2097.53,-0.18%,202,98.33,-28112.7,1270.1
31-Dec-13,0.07,3.026,1.82%,6.054,-0.13%,4.63,0.43%,4.12,-0.24%,1848.36,0.13,2115.98,0.88%,202,98.33,-28112.7,1270.1
10-Jan-14,0.07,2.86,-3.67%,6.0521,-0.05%,4.6,-0.86%,4.15,0.00%,1842.37,0.12,2013.3,-0.71%,203.8,98.69,-20949.7,1275.6
13-Jan-14,0.07,2.829,-1.01%,6.0433,-0.15%,4.6,0.00%,4.08,-1.69%,1819.2,0.11,2009.56,-0.19%,203.8,98.69,-20949.7,1275.6
14-Jan-14,0.07,2.873,1.56%,6.0412,-0.03%,4.6,0.00%,4.11,0.74%,1838.88,0.11,2026.84,0.86%,203.8,98.69,-20949.7,1275.6
15-Jan-14,0.07,2.893,0.70%,6.046,0.08%,4.61,0.22%,4.08,-0.73%,1848.38,0.13,2023.35,-0.17%,203.8,98.69,-20949.7,1275.6
16-Jan-14,0.07,2.841,-1.80%,6.0557,0.16%,4.6,-0.22%,3.91,-4.17%,1845.89,0.11,2023.7,0.02%,203.8,98.69,-20949.7,1275.6
17-Jan-14,0.07,2.821,-0.70%,6.0503,-0.09%,4.55,-1.09%,3.89,-0.51%,1838.7,0.11,2004.95,-0.93%,203.8,98.69,-20949.7,1275.6
21-Jan-14,0.07,2.832,0.12%,6.0505,-0.04%,4.58,-0.87%,4.08,0.74%,1843.8,0.12,2008.31,0.86%,203.8,98.69,-20949.7,1275.6
22-Jan-14,0.07,2.867,1.24%,6.0513,0.01%,4.55,-0.66%,3.89,-4.66%,1844.86,0.11,2051.75,2.16%,203.8,98.69,-20949.7,1275.6
23-Jan-14,0.07,2.779,-3.07%,6.0518,0.01%,4.57,0.44%,3.89,0.00%,1828.46,0.11,2042.18,-0.47%,203.8,98.69,-20949.7,1275.6
24-Jan-14,0.07,2.719,-2.16%,6.0488,-0.05%,4.55,-0.44%,3.74,-3.86%,1790.29,0.11,2054.39,0.60%,203.8,98.69,-20949.7,1275.6
27-Jan-14,0.07,2.75,1.29%,6.048,-0.01%,4.52,-0.88%,3.75,0.00%,1781.56,0.11,2033.3,-1.03%,203.8,98.69,-20949.7,1275.6
28-Jan-14,0.07,2.752,0.07%,6.0509,0.05%,4.52,0.00%,3.59,-4.27%,1792.5,0.11,2038.51,0.26%,203.8,98.69,-20949.7,1275.6
29-Jan-14,0.07,2.679,-2.65%,6.0556,0.08%,4.48,-0.88%,3.7,3.06%,1774.2,0.11,2049.91,0.56%,203.8,98.69,-20949.7,1275.6
30-Jan-14,0.07,2.697,0.67%,6.061,0.09%,4.55,1.56%,3.59,-2.97%,1794.19,0.1,2033.08,-0.82%,203.8,98.69,-20949.7,1275.6
10-Feb-14,0.07,2.669,-0.55%,6.0594,-0.07%,4.48,-1.54%,3.7,0.00%,1799.84,0.12,2086.07,2.03%,205.7,99.06,-20486.6,1272.9
11-Feb-14,0.06,2.726,2.14%,6.0606,0.02%,4.495,0.33%,3.61,-2.43%,1819.75,0.12,2103.67,0.84%,205.7,99.06,-20486.6,1272.9
12-Feb-14,0.07,2.763,1.36%,6.0624,0.03%,4.499,0.09%,3.59,-0.55%,1819.26,0.12,2109.96,0.30%,205.7,99.06,-20486.6,1272.9
13-Feb-14,0.06,2.734,-1.05%,6.0636,0.02%,4.49,-0.20%,3.59,0.00%,1829.83,0.12,2098.4,-0.55%,205.7,99.06,-20486.6,1272.9
14-Feb-14,0.06,2.745,0.40%,6.0669,0.05%,4.5,0.22%,3.52,-1.95%,1838.63,0.11,2115.85,0.83%,205.7,99.06,-20486.6,1272.9
18-Feb-14,0.07,2.709,-1.43%,6.0673,0.05%,4.56,0.88%,3.53,0.00%,1840.76,0.12,2119.07,-0.77%,205.7,99.06,-20486.6,1272.9
19-Feb-14,0.07,2.739,1.11%,6.0764,0.15%,4.6,0.88%,3.48,-1.42%,1828.75,0.11,2142.55,1.11%,205.7,99.06,-20486.6,1272.9
20-Feb-14,0.07,2.752,0.47%,6.0835,0.12%,4.54,-1.30%,3.45,-0.86%,1839.78,0.12,2138.78,-0.18%,205.7,99.06,-20486.6,1272.9
21-Feb-14,0.07,2.732,-0.73%,6.0915,0.13%,4.54,0.00%,3.45,0.00%,1836.25,0.12,2113.69,-1.17%,205.7,99.06,-20486.6,1272.9
24-Feb-14,0.07,2.741,0.14%,6.0984,0.11%,4.51,-0.66%,3.46,0.29%,1847.61,0.11,2076.69,-1.75%,205.7,99.06,-20486.6,1272.9
25-Feb-14,0.07,2.703,-1.39%,6.1245,0.43%,4.58,1.55%,3.4,-1.73%,1845.12,0.11,2034.22,-2.05%,205.7,99.06,-20486.6,1272.9
26-Feb-14,0.07,2.666,-1.37%,6.1248,0.00%,4.43,-3.28%,3.33,-2.06%,1845.16,0.11,2041.25,0.35%,205.7,99.06,-20486.6,1272.9
27-Feb-14,0.07,2.639,-1.01%,6.1284,0.06%,4.45,0.45%,3.35,0.60%,1854.29,0.11,2047.35,0.30%,205.7,99.06,-20486.6,1272.9
28-Feb-14,0.06,2.649,0.38%,6.145,0.27%,4.42,-0.67%,3.25,-2.99%,1859.45,0.12,2056.3,0.44%,205.7,99.06,-20486.6,1272.9
10-Mar-14,0.08,2.779,-0.38%,6.1386,0.21%,4.48,-0.67%,3.3,-1.20%,1877.17,0.12,1999.06,-2.86%,207,99.69,-27418.3,1272.1
11-Mar-14,0.08,2.77,-0.32%,6.1402,0.03%,4.51,0.67%,3.29,-0.30%,1867.63,0.13,2001.16,0.11%,207,99.69,-27418.3,1272.1
12-Mar-14,0.08,2.732,-1.37%,6.145,0.08%,4.49,-0.44%,3.28,-0.30%,1868.2,0.12,1997.69,-0.17%,207,99.69,-27418.3,1272.1
13-Mar-14,0.08,2.645,-3.18%,6.1362,-0.14%,4.5,0.22%,3.28,0.00%,1846.34,0.12,2019.11,1.07%,207,99.69,-27418.3,1272.1
14-Mar-14,0.08,2.656,0.42%,6.1502,0.23%,4.48,-0.44%,3.24,-1.22%,1841.13,0.12,2004.34,-0.73%,207,99.69,-27418.3,1272.1
17-Mar-14,0.08,2.694,2.05%,6.1782,0.46%,4.45,-0.67%,3.24,0.00%,1858.83,0.13,2023.67,0.96%,207,99.69,-27418.3,1272.1
18-Mar-14,0.08,2.674,-0.74%,6.1921,0.22%,4.48,0.67%,3.24,0.00%,1872.25,0.13,2025.2,0.08%,207,99.69,-27418.3,1272.1
19-Mar-14,0.08,2.773,3.70%,6.1954,0.05%,4.43,-1.12%,3.22,-0.62%,1860.77,0.15,2021.73,-0.17%,207,99.69,-27418.3,1272.1
20-Mar-14,0.08,2.773,0.00%,6.2275,0.52%,4.45,0.45%,3.19,-0.93%,1872.01,0.14,1993.48,-1.40%,207,99.69,-27418.3,1272.1
21-Mar-14,0.08,2.746,-0.97%,6.225,-0.04%,4.48,0.67%,3.24,1.57%,1866.52,0.14,2047.62,2.72%,207,99.69,-27418.3,1272.1
24-Mar-14,0.09,2.73,-0.98%,6.1959,-0.47%,4.5,0.45%,2.87,-11.42%,1857.44,0.14,2066.28,0.91%,207,99.69,-27418.3,1272.1
25-Mar-14,0.09,2.75,0.73%,6.2017,0.09%,4.52,0.44%,2.87,0.00%,1865.62,0.13,2067.31,0.05%,207,99.69,-27418.3,1272.1
26-Mar-14,0.08,2.694,-2.04%,6.2094,0.12%,4.5,-0.44%,2.88,0.35%,1852.56,0.12,2063.67,-0.18%,207,99.69,-27418.3,1272.1
27-Mar-14,0.08,2.683,-0.41%,6.2128,0.05%,4.52,0.44%,2.9,0.69%,1849.04,0.12,2046.59,-0.83%,207,99.69,-27418.3,1272.1
